gene_accession_id,MGI:1859866
gene_symbol,Cdc20
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_CSD_010_001
pvalue,0.6465222
parameter_name,Coat - color pattern - abdomen
analysis_id,fz842e54snf5637
