gene_accession_id,MGI:88357
gene_symbol,Cdk4
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,JAXLA_CSD_004_001
pvalue,0.6398679
parameter_name,Tail - morphology
analysis_id,yv2n2167i2y45w0
