gene_accession_id,MGI:1321393
gene_symbol,Timeless
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_018_001
pvalue,0.2226987
parameter_name,Fusion between cornea and lens
analysis_id,575qi46n0a2b3ah
