gene_accession_id,MGI:104294
gene_symbol,Tyro3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_015_001_002
pvalue,0.3046063
parameter_name,Urea
analysis_id,ewjo3hg4ko21vfc
