gene_accession_id,MGI:1914267
gene_symbol,Fam210b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_016_001_005
pvalue,0.431301
parameter_name,Mean cell volume
analysis_id,198f629721aj14v
