gene_accession_id,MGI:1915485
gene_symbol,Mturn
mouse_strain,C57BL
mouse_life_stage,NA
parameter_id,GMC_921_001_002
pvalue,0.2902078
parameter_name,Body weight
analysis_id,h6hh29u8uw90pe0
