gene_accession_id,MGI:1890257
gene_symbol,Tas2r103
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,GMC_906_001_017
pvalue,0.843998
parameter_name,Total cholesterol
analysis_id,tz7n2jjg8qr021b
