gene_accession_id,MGI:97491
gene_symbol,Pax7
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,GMC_923_001_021
pvalue,0.07189921
parameter_name,Contact Righting Reflex
analysis_id,zecl0dv43et9823
