gene_accession_id,MGI:1098240
gene_symbol,Kif16b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_005_001
pvalue,0.4385846
parameter_name,Bone Mineral Content (excluding skull)
analysis_id,93w91uhzl1ye736
