gene_accession_id,MGI:2139134
Gene_symbol,Cercam
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_005_001
Pvalue,0.7902424
Parameter_name,Bone Mineral Content (excluding skull)
analysis_id,l4gov2gb98o781w
