gene_accession_id,MGI:108398
gene_symbol,Mlx
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,IMPC_XRY_055_001
pvalue,0.6352538
parameter_name,Shape of spine
analysis_id,3p0o83pr3jmpr3f
