gene_accession_id,MGI:97491
gene_symbol,Pax7
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,GMC_920_001_019
pvalue,0.3845231
parameter_name,PIF-rest
analysis_id,30za6v11y0aoeg8
