gene_accession_id,MGI:2180565
gene_symbol,Pnma3
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,CCP_XRY_031_001
pvalue,0.29195
parameter_name,Digit integrity
analysis_id,63z8729kbf0399d
