gene_accession_id,MGI:97491
gene_symbol,Pax7
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,JAXLA_OFD_007_001
pvalue,0.3059039
parameter_name,Whole arena resting time
analysis_id,6i957zf21gwr0o2
