gene_accession_id,MGI:104659
gene_symbol,Dll1
mouse_strain,C3H
mouse_life_stage,Early adult
parameter_id,ESLIM_015_001_013
pvalue,0.2192395
parameter_name,Aspartate aminotransferase
analysis_id,pdz81em6bliqk1y
