gene_accession_id,MGI:2681846
gene_symbol,Mpv17l2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_033_001
pvalue,0.5278878
parameter_name,Tibia length
analysis_id,ijvzd5pthfy9g52
