gene_accession_id,MGI:1914780
gene_symbol,Uqcrb
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEP_024_001
pvalue,0.8020076
parameter_name,Body wall morphology
analysis_id,3h329y62515y4uz
