gene_accession_id,MGI:2137624
gene_symbol,Pom121
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,JAXLA_DXA_004_001
pvalue,0.783171
parameter_name,Bone Mineral Density (excluding skull)
analysis_id,8raof0cj2goz936
