gene_accession_id,MGI:2684866
gene_symbol,Slfn14
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_001_001
pvalue,0.2501047
parameter_name,White blood cell count
analysis_id,0cal863mwo3kykx
