Gene_accession_id,MGI:97491
Gene_symbol,Pax7
Mouse_strain,C57BL
Mouse_life_stage,E15.5
parameter_id,IMPC_HEM_039_001
Pvalue,0.9811869
Parameter_name,Large Unstained Cell (LUC) count
Analysis_id,n482p2546406q78
