gene_accession_id,MGI:1351872
gene_symbol,Slco2b1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_013_001
pvalue,0.7930135
parameter_name,Coat - hair distribution - abdomen
analysis_id,zl4ysi85xc0s7a6
