Gene_accession_id,MGI:1917933
Gene_symbol,Utp20
Mouse_strain,C57BL
Mouse_life_stage,E9.5
Parameter_id,IMPC_HEM_002_001
Pvalue,0.3585394
Parameter_name,Red blood cell count
Analysis_id,z1pw6iu8fxo858l
