gene_accession_id,MGI:2445160
gene_symbol,Kcnh8
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,GMC_920_001_024
pvalue,0.1302949
parameter_name,MIF-rest
analysis_id,ct88r82b7n4bdo3
