gene_accession_id,MGI:1344341
gene_symbol,Car14
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_015_001_002
pvalue,0.7799453
parameter_name,Urea
analysis_id,r6y4j3owu4816j5
