gene_accession_id,mgi:1922184
gene_symbol,Odad2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEP_029_002
pvalue,0.1509792
parameter_name,Cyanosis
analysis_id,tfsdw975uykvh5t
