gene_accession_id,MGI:2384919
gene_symbol,Rxylt1
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,GMC_905_001_010
pvalue,0.1062269
parameter_name,Mean platelets volume
analysis_id,22s7j6t3yfs3r07
