gene_accession_id,MGI:1921004
gene_symbol,Thap1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,MGP_CSD_008_001
pvalue,0.9683723
parameter_name,Startle response
analysis_id,s12i24exclw5f60
