gene_accession_id,MGI:1913883
gene_symbol,Nsa2
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_EYE_027_001
pvalue,0.5568086
parameter_name,Persistence of hyaloid vascular system
analysis_id,h14a4727023e102
