gene_accession_id,mgi:88357
gene_symbol,Cdk4
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,JAX_LDT_001_001
pvalue,0.6236959
parameter_name,Side changes
analysis_id,h063n41oto722p9
