gene_accession_id,MGI:2143698
gene_symbol,Vezt
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,GMC_906_001_001
pvalue,0.680058
parameter_name,Glucose
analysis_id,pgqzo44k01xjc0n
