gene_accession_id,MGI:1920703
gene_symbol,1700067K01Rik
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_062_001
pvalue,0.7222659
parameter_name,Right total retinal thickness
analysis_id,16qz5t0phr8187k
