gene_accession_id,MGI:106642
gene_symbol,Baat
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_013_001
pvalue,0.4795088
parameter_name,Periphery average speed
analysis_id,h2981840yeh232r
