gene_accession_id,MGI:2442978
gene_symbol,Ogfod1
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,GMC_905_001_012
pvalue,0.4661923
parameter_name,Absolute number of monocytes
analysis_id,7ip55be5nj0y201
