gene_accession_id,MGI:108278
gene_symbol,Ube2m
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_057_001
pvalue,0.836913
parameter_name,Min right eye lens density
analysis_id,i9d9d2d4pwutfrs
