gene_accession_id,MGI:1926283
gene_symbol,Pgap6
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,ESLIM_020_001_003
pvalue,0.6430072
parameter_name,Tibia length
analysis_id,d5t6rh3895m9u78
