gene_accession_id,MGI:98930
gene_symbol,Vil1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_008_001
pvalue,6.005173e-05
parameter_name,Lean/Body weight
analysis_id,7e2m6j8lauzsj74
