gene_accession_id,MGI:5546359
gene_symbol,Xndc1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ABR_004_001
pvalue,0.5704542
parameter_name,6kHz-evoked ABR Threshold
analysis_id,w9c24uh3329u589
