gene_accession_id,MGI:2686600
gene_symbol,Zfp174
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_GRS_009_001
pvalue,0.65131
parameter_name,Forelimb and hindlimb grip strength measurement mean
analysis_id,0a62cs8q28f9w7a
