gene_accession_id,MGI:2137624
gene_symbol,Pom121
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,MGP_CSD_008_001
pvalue,0.1814094
parameter_name,Startle response
analysis_id,tl0l434s5ko49d7
