gene_accession_id,MGI:2180565
gene_symbol,Pnma3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_064_001
pvalue,0.3885754
parameter_name,Right outer nuclear layer
analysis_id,1z7rb48r6sm78n9
