gene_accession_id,MGI:1860383
gene_symbol,Cd160
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IPG_012_001
pvalue,0.7333713
parameter_name,Area under glucose response curve
analysis_id,572ys3k536ym50h
