gene_accession_id,MGI:2681846
gene_symbol,Mpv17l2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_016_001_004
pvalue,0.8615342
parameter_name,Haematocrit
analysis_id,z5eoav62j5u65o6
