gene_accession_id,MGI:2681846
gene_symbol,Mpv17l2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ABR_006_001
pvalue,0.8324083
parameter_name,12kHz-evoked ABR Threshold
analysis_id,30edxwb5m8im2tw
