gene_accession_id,MGI:1315201
gene_symbol,Grcc10
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_HEM_004_001
pvalue,0.6755019
parameter_name,Hematocrit
analysis_id,91671s18jdfx2su
