gene_accession_id,MGI:2384982
gene_symbol,Cdca7l
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_023_001
pvalue,0.09312333
parameter_name,Alpha-amylase
analysis_id,8g66u9o4m0wi50a
