gene_accession_id,MGI:1915485
gene_symbol,Mturn
mouse_strain,C57BL
mouse_life_stage,NA
parameter_id,GMC_920_001_006
pvalue,0.1673112
parameter_name,PIF-active
analysis_id,47190fi9d3yy1p6
