gene_accession_id,MGI:1926283
gene_symbol,Pgap6
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,GMC_916_001_021
pvalue,0.9919742
parameter_name,Line crossings
analysis_id,lr899frhv0eu86h
