gene_accession_id,MGI:2654703
gene_symbol,Otud7b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_015_001_013
pvalue,0.9201306
parameter_name,Aspartate aminotransferase
analysis_id,8p7y3fv66a92u9l
