gene_accession_id,MGI:1859866
gene_symbol,Cdc20
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,ESLIM_007_001_005
pvalue,0.8058501
parameter_name,Whole arena average speed
analysis_id,b3667pyk87a603z
