gene_accession_id,MGI:1913883
gene_symbol,Nsa2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_010_001
pvalue,0.20677
parameter_name,Periphery distance travelled
analysis_id,x4mck9y7oyvzh65
