gene_accession_id,MGI:1333798
gene_symbol,Avil
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_092_001
pvalue,0.2544658
parameter_name,Retina (combined)
analysis_id,5mbi87dhiy36d1z
