gene_accession_id,mgi:1932386
gene_symbol,Ift122
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_020_001_003
pvalue,1.803931e-08
parameter_name,Tibia length
analysis_id,99z023y52yolz64
