gene_accession_id,MGI:2180565
gene_symbol,Pnma3
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_CSD_010_001
pvalue,0.5330393
parameter_name,Coat - color pattern - abdomen
analysis_id,54q28kr025f5ym7
