gene_accession_id,mgi:2684866
gene_symbol,Slfn14
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,GMC_920_001_011
pvalue,0.6785001
parameter_name,MIF-active
analysis_id,11t22miw977ms82
