Gene_accession_id,MGI:2141101
gene_symbol,Depdc5
Mouse_strain,C57BL
mouse_life_stage,Early adult
Parameter_id,IMPC_HEM_029_001
pvalue,0.2967405
parameter_name,Neutrophil differential count
analysis_id,e5594ojahfnbs5g
