gene_accession_id,MGI:1913883
gene_symbol,Nsa2
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,CCP_LFO_001_001
pvalue,0.09871843
parameter_name,Weight
analysis_id,hh0m352dkj35442
