gene_accession_id,MGI:2137624
gene_symbol,Pom121
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_HEM_003_001
pvalue,0.5546035
parameter_name,Hemoglobin
analysis_id,ue604bkx1aj7mk4
