gene_accession_id,MGI:97491
gene_symbol,Pax7
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,JAX_OFD_020_001
pvalue,0.6594939
parameter_name,Distance travelled - total
analysis_id,9z6k33928arv321
