gene_accession_id,MGI:88357
gene_symbol,Cdk4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_016_001
pvalue,0.2343481
parameter_name,Coat - hair texture / appearance - abdomen
analysis_id,602m1n93ysoj1j3
