gene_accession_id,MGI:1916340
gene_symbol,Ascc1
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_HEM_019_001
pvalue,0.4212146
parameter_name,Mean platelet volume
analysis_id,2o8x1u6mm8i8wy6
