gene_accession_id,MGI:1932386
gene_symbol,Ift122
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAXLA_CSD_012_001
pvalue,0.9862131
parameter_name,Coat - hair distribution - head
analysis_id,5jx1b83cyrx0075
