gene_accession_id,MGI:2141101
gene_symbol,Depdc5
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_HEM_001_001
pvalue,0.8193373
parameter_name,White blood cell count
analysis_id,7tmj555gjm5698z
