gene_accession_id,MGI:1914267
gene_symbol,FAM210B
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_030_001
pvalue,0.6761318
parameter_name,Neutrophil cell count
analysis_id,f4m53h7v4roq63v
