gene_accession_id,MGI:1917933
Gene_symbol,Utp20
mouse_strain,C54BL
Mouse_life_stage,Early adult
Parameter_id,GMC_923_001_001
Pvalue,0.7649766
Parameter_name,Body weight
Analysis_id,0059t78476087it
